Date,BND,GLD,SPY,USO,ret_BND,ret_GLD,ret_SPY,ret_USO,mom_ret_BND,mom_ret_GLD,mom_ret_SPY,mom_ret_USO,vol_ret_BND,vol_ret_GLD,vol_ret_SPY,vol_ret_USO,Hidden_state_t+1
2018-10-22,63.60728454589844,115.70999908447266,246.61651611328125,117.91999816894531,-0.00038596943729570383,-0.0025893597255193914,-0.0044985797092216145,0.0013577397919764238,-0.008233718974299847,-0.0010365617763868256,-0.01852413038441086,0.028907731011909108,0.0018543308537372013,0.007750369664776214,0.011282843845284926,0.015753727542965956,0
2018-10-23,63.69722366333008,116.38999938964844,245.3609619140625,112.31999969482422,0.0014129763927521134,0.005859562733875961,-0.005104123587397488,-0.048654475352606176,-0.005680081785257223,0.006378213838479066,-0.01839057613473077,-0.03499307360114064,0.0018907322354585563,0.00782657018978643,0.011284451824183498,0.018898870319062597,1
2018-10-24,63.86888122558594,116.66000366210938,237.9269256591797,112.4000015258789,0.0026912739244383476,0.0023171370069294235,-0.030766848736440904,0.00071201347454566,-0.00374931360281372,0.005759790640377344,-0.05407515001016445,-0.016237528856751626,0.001902080045049048,0.007678308728793989,0.012875449874042977,0.01886775156582739,0
2018-10-25,63.795318603515625,116.4000015258789,242.19540405273438,113.68000030517578,-0.0011524394514739558,-0.002231204310531111,0.01778126362272897,0.011323535438335522,-0.004356076172875584,0.010883774459551309,-0.03462174926897879,0.008480608053420097,0.001898795436080506,0.007337998734051907,0.013725940278776716,0.018924918562501388,1
2018-10-26,63.909759521484375,116.7699966430664,237.9358673095703,114.63999938964844,0.0017922693487714499,0.0031736109331066205,-0.017743682830434232,0.008409291722483735,-0.0030712817331117435,0.019456708422533196,-0.057798235600244524,-0.002091303195798819,0.0019553814450406124,0.007271895570055601,0.014043696406245894,0.018533185035723262,0
2018-10-29,63.8525505065918,116.30999755859375,236.61764526367188,112.87999725341797,-0.0008955539188913653,-0.003947139978932357,-0.005555645049793093,-0.015471494983161372,-0.006121715278378602,0.0120228011826476,-0.06762964813787925,-0.011275722034640345,0.0019236577987845518,0.00734527792437926,0.013916266791655104,0.017145726099301647,1
2018-10-30,63.76259231567383,115.80000305175781,240.1238555908203,112.23999786376953,-0.0014098359149056449,-0.004394427867848015,0.014709327964412992,-0.005685866451180081,-0.008418141791999595,0.012775571923188657,-0.05658050537135512,-0.019760747810010727,0.0018853860767658879,0.007078009213848566,0.014577328362350848,0.01714413518586903,0
2018-10-31,63.631839752197266,115.1500015258789,242.68865966796875,110.31999969482422,-0.0020527209433952942,-0.005628951974666804,0.010624530733735984,-0.017254186042734886,-0.00869784568330408,0.004875131037934353,-0.04925303667360137,-0.040502850672875255,0.0015759949686452665,0.007147092682596992,0.01492214025552722,0.016683696312036252,1
2018-11-01,63.74984359741211,116.62999725341797,245.2712860107422,107.68000030517578,0.001852760551878917,0.01277086763550321,0.010585501869515004,-0.024221361988251786,-0.006591642072851083,0.01485726201451347,-0.038247403680839724,-0.03216648564209948,0.0015321635249628154,0.007634161507798941,0.015222128923107115,0.016818419673095518,0
2018-11-02,63.5121955871582,116.6500015258789,243.81857299804688,106.4800033569336,-0.0037347867127587994,0.0001715043948444399,-0.00594049235760951,-0.011206663117237324,-0.01222616254623235,0.016509330992555547,-0.04282050009171081,-0.041933299390237704,0.0017062516963431001,0.00763068179315232,0.015225457310531586,0.01679754772144616,1
